AD,University of Andorra,http://www.uda.ad/,Abu Dhabi,Bachelors,Business,3.5,GRE 310,11199,USD,Yes
JP,Seisen University,http://www.seisen-u.ac.jp/,Australia,Masters,Computer Science,3.53,TOEFL 100,20038,EUR,No
JP,Seiwa College,http://www.seiwa-u.ac.jp/,UK,Masters,Law,2.97,None,47187,USD,Yes
JP,Sendai University,http://www.sendaidaigaku.jp/,Germany,Bachelors,Business,3.01,None,44785,USD,Yes
JP,Senshu University,http://www.senshu-u.ac.jp/,Australia,Bachelors,Business,2.83,TOEFL 100,12861,EUR,Yes
JP,Senzoku Gakuen College,http://www.senzoku.ac.jp/,UK,Masters,Mechanical Engineering,2.69,None,14826,USD,No
JP,Setsunan University,http://www.setsunan.ac.jp/,USA,Bachelors,Computer Science,3.98,None,17104,EUR,Yes
JP,Shibaura Institute of Technology,http://www.shibaura-it.ac.jp/,USA,Bachelors,Mechanical Engineering,3.43,GRE 320,15781,EUR,No
JP,Shiga University,http://www.shiga-u.ac.jp/,Canada,Masters,Law,3.51,GRE 320,10093,EUR,No
JP,Shiga University of Medical Science,http://www.shiga-med.ac.jp/,USA,Bachelors,Mechanical Engineering,2.98,None,21787,EUR,Yes
JP,Shikoku Christian College,http://www.sg-u.ac.jp/,Australia,Masters,Psychology,3.14,None,41972,USD,No
JP,Shikoku University,http://www.shikoku-u.ac.jp/,USA,Bachelors,Computer Science,2.56,GRE 320,36738,USD,No
JP,Shimane University,http://www.shimane-u.ac.jp/,UK,Masters,Psychology,3.63,None,40440,EUR,No
JP,"Shimane University, Faculty of Medicine",http://www.shimane-med.ac.jp/,Germany,Bachelors,Business,2.63,None,22021,USD,Yes
JP,Shimonoseki City University,http://www.shimonoseki-cu.ac.jp/,USA,Bachelors,Business,3.96,GRE 320,34489,EUR,Yes
JP,Shinshu University,http://www.shinshu-u.ac.jp/,Germany,Bachelors,Computer Science,3.37,TOEFL 100,12373,EUR,Yes
JP,Shirayuri Women's College,http://www.shirayuri.ac.jp/,UK,Bachelors,Psychology,2.64,TOEFL 100,34491,EUR,Yes
JP,Shizuoka Prefectural University,http://www.u-shizuoka-ken.ac.jp/,Canada,Bachelors,Computer Science,3.74,None,17474,EUR,Yes
JP,Shizuoka Sangyo University,http://www.ssu.ac.jp/,Australia,Bachelors,Psychology,2.68,TOEFL 100,41929,EUR,No
JP,Shizuoka University,http://www.shizuoka.ac.jp/,Germany,Bachelors,Computer Science,2.6,IELTS 7.5,29919,USD,Yes
JP,Shokei College,http://www.shokei-gakuen.ac.jp/shokeicol/,Australia,Masters,Law,2.62,TOEFL 100,36851,USD,Yes
JP,Shonan Institute of Technology,http://www.shonan-it.ac.jp/,Australia,Masters,Law,3.96,IELTS 7.5,11460,USD,Yes
JP,Showa College of Pharmaceutical Sciences,http://www.shoyaku.ac.jp/,Canada,Bachelors,Computer Science,3.99,IELTS 7.5,12097,EUR,No
JP,Showa University,http://www.showa-u.ac.jp/,Canada,Masters,Law,3.25,IELTS 7.5,47611,USD,No
JP,Showa Women's University,http://www.swu.ac.jp/,UK,Bachelors,Computer Science,2.73,TOEFL 100,37700,USD,No
JP,Shuchiin College,http://www.shuchiin.ac.jp/,Canada,Bachelors,Law,2.78,GRE 320,45381,USD,Yes
JP,Shujitsu Women's University,http://www.shujitsu.ac.jp/,USA,Bachelors,Business,3.56,IELTS 7.5,31118,EUR,Yes
JP,Shukutoku University,http://www.shukutoku.ac.jp/,Canada,Bachelors,Law,3.27,None,32281,EUR,No
JP,Shumei University,http://www.shumei-u.ac.jp/,UK,Bachelors,Law,3.79,GRE 320,32970,USD,Yes
JP,Siebold University of Nagasaki,http://www.sun.ac.jp/,USA,Bachelors,Computer Science,3.45,GRE 320,15663,USD,No
JP,Soai University,http://www.soai.ac.jp/,Australia,Bachelors,Business,2.69,GRE 320,25924,EUR,Yes
JP,Soka University,http://www.soka.ac.jp/,Australia,Masters,Law,3.37,IELTS 7.5,15375,EUR,No
JP,Sonoda Women's University,http://www.sonoda-u.ac.jp/,USA,Masters,Mechanical Engineering,2.8,TOEFL 100,33531,USD,No
JP,Sophia University,http://www.sophia.ac.jp/,UK,Masters,Psychology,2.71,IELTS 7.5,39257,EUR,No
JP,St. Andrew's University,http://www.andrew.ac.jp/,USA,Bachelors,Law,3.69,IELTS 7.5,20243,EUR,Yes
JP,St. Luke' s College of Nursing,http://www.slcn.ac.jp/,USA,Masters,Law,3.06,TOEFL 100,11944,USD,Yes
JP,St. Marianna University School of Medicine,http://www.marianna-u.ac.jp/,Australia,Bachelors,Mechanical Engineering,2.92,None,13574,USD,No
JP,Sugino Women's College,http://www.sugino.ac.jp/daiindex.html,Australia,Masters,Business,3.38,None,27469,EUR,Yes
JP,Sugiyama Jogakuen University,http://www.sugiyama-u.ac.jp/,Germany,Masters,Psychology,3.71,IELTS 7.5,22857,EUR,No
JP,Surugadai University,http://www.surugadai.ac.jp/,Canada,Masters,Psychology,3.07,GRE 320,29969,EUR,Yes
JP,Suzuka International University,http://www.suzuka-iu.ac.jp/,Canada,Masters,Mechanical Engineering,3.92,GRE 320,37520,EUR,Yes
JP,Suzuka University of Medical Science,http://www.suzuka-u.ac.jp/,Australia,Masters,Mechanical Engineering,2.7,None,35754,EUR,No
JP,Taisho University,http://www.tais.ac.jp/,Australia,Bachelors,Law,3.15,None,41125,USD,No
JP,Takachiho University,http://www.takachiho.ac.jp/,Canada,Bachelors,Mechanical Engineering,2.83,GRE 320,26607,EUR,Yes
JP,Takamatsu University,http://www.takamatsu-u.ac.jp/,Australia,Bachelors,Law,3.73,TOEFL 100,41227,USD,Yes
JP,Takarazuka University of Art and Design,http://www.takara-univ.ac.jp/,USA,Masters,Computer Science,2.86,None,23200,EUR,Yes
JP,Takasaki City University of Economics,http://www.tcue.ac.jp/,UK,Masters,Psychology,3.07,None,18915,USD,Yes
JP,Takushoku University,http://www.takushoku-u.ac.jp/,Canada,Bachelors,Psychology,3.61,TOEFL 100,11285,USD,No
JP,Tama Art University,http://www.tamabi.ac.jp/,Canada,Bachelors,Computer Science,3.25,TOEFL 100,45248,USD,No
JP,Tamagawa University,http://www.tamagawa.ac.jp/,Canada,Masters,Computer Science,3.73,GRE 320,45835,EUR,Yes
JP,Tama Institute of Management and Information Sciences,http://www.timis.ac.jp/,UK,Masters,Business,2.63,GRE 320,20178,USD,No
JP,Teikyo Heisei University,http://www.teikyo-u.ac.jp/,UK,Masters,Psychology,3.62,IELTS 7.5,27508,USD,No
JP,Teikyo University of Science and Technology,http://www.ntu.ac.jp/,USA,Bachelors,Psychology,3.01,GRE 320,30794,USD,No
JP,Temple University Japan,http://www.tuj.ac.jp/,USA,Masters,Computer Science,3.71,None,12864,USD,Yes
JP,Tenri University,http://www.tenri-u.ac.jp/,USA,Bachelors,Business,3.46,IELTS 7.5,11780,USD,No
JP,Tezukayama Gakuin University,http://www.tezuka-gu.ac.jp/,USA,Masters,Computer Science,3.7,GRE 320,37667,USD,No
JP,Tezukayama University,http://www.tezukayama-u.ac.jp/,Germany,Masters,Business,3.87,IELTS 7.5,22215,USD,No
JP,Toho College of Music,http://www.toho-music.ac.jp/,UK,Bachelors,Business,3.18,GRE 320,43562,USD,No
JP,Toho Gakuen School of Music,http://www.tohomusic.ac.jp/,Germany,Masters,Psychology,3.78,None,31498,EUR,No
JP,Tohoku Bunka Gakuen University,http://www.tbgu.ac.jp/,Canada,Masters,Business,2.88,GRE 320,25472,EUR,Yes
JP,Tohoku College of Pharmacy,http://www.tohoku-pharm.ac.jp/,USA,Bachelors,Computer Science,3.5,TOEFL 100,22720,USD,No
JP,Tohoku Fukushi University,http://www.tfu.ac.jp/,Canada,Masters,Psychology,3.47,None,48625,EUR,Yes
JP,Tohoku Gakuin University,http://www.tohoku-gakuin.ac.jp/,Australia,Masters,Law,3.21,GRE 320,27483,EUR,No
JP,Tohoku Institute of Technology,http://www.tohtech.ac.jp,Australia,Bachelors,Computer Science,3.82,GRE 320,26602,USD,Yes
JP,Tohoku University,http://www.tohoku.ac.jp/,Germany,Masters,Business,3.96,GRE 320,33563,USD,No
JP,Tohoku University of Art and Design,http://www.tuad.ac.jp/,Germany,Bachelors,Psychology,3.01,TOEFL 100,16524,USD,No
JP,Tohoku Women's College,http://www.tojo.ac.jp/,Australia,Masters,Psychology,3.43,IELTS 7.5,23767,USD,No
JP,Toho University,http://www.toho-u.ac.jp/,Canada,Bachelors,Law,2.66,None,37154,USD,No
JP,Tohwa University,http://www.tohwa-u.ac.jp/,USA,Masters,Mechanical Engineering,2.94,GRE 320,19251,EUR,No
JP,Toin University of Yokohama,http://www.toin.ac.jp/,Germany,Bachelors,Psychology,3.22,GRE 320,36220,USD,No
JP,Tokai Gakuen University,http://www.tokaigakuen-u.ac.jp/,Canada,Masters,Psychology,2.88,GRE 320,21273,EUR,Yes
JP,Tokai University,http://www.u-tokai.ac.jp/,UK,Masters,Psychology,2.71,IELTS 7.5,32534,EUR,Yes
JP,Tokai University Educational System,http://www.tokai.ac.jp/,UK,Masters,Mechanical Engineering,2.67,TOEFL 100,20296,USD,No
JP,Tokai Women's College,http://www.tokaijoshi-u.ac.jp/,Australia,Masters,Business,3.85,TOEFL 100,22747,EUR,Yes
JP,Tokiwa University,http://www.tokiwa.ac.jp/,USA,Bachelors,Mechanical Engineering,2.99,None,11721,EUR,No
JP,Tokoha Gakuen University,http://www.tokoha-u.ac.jp/,USA,Masters,Business,2.82,TOEFL 100,44138,EUR,Yes
JP,Tokushima Bunri University,http://www.bunri-u.ac.jp/,Australia,Masters,Law,2.74,None,35212,USD,Yes
JP,Tokushima University,http://www.tokushima-u.ac.jp/,Germany,Masters,Business,3.08,IELTS 7.5,36528,EUR,No
JP,Tokuyama University,http://www.tokuyama-u.ac.jp/,Germany,Bachelors,Law,3.09,None,18720,EUR,No
JP,Tokyo College of Music,http://www.tokyo-ondai.ac.jp/,Canada,Bachelors,Psychology,2.75,GRE 320,13857,EUR,No
JP,Tokyo Denki University,http://www.dendai.ac.jp/,USA,Bachelors,Psychology,3.4,None,49828,USD,No
JP,Tokyo Dental College,http://www.tdc.ac.jp/,USA,Bachelors,Business,3.96,None,40800,EUR,No
JP,Tokyo Engineering University,http://www.teu.ac.jp/,Germany,Bachelors,Law,3.0,TOEFL 100,21919,USD,No
JP,Tokyo Gakugei University,http://www.u-gakugei.ac.jp/,Canada,Bachelors,Psychology,3.86,GRE 320,34937,USD,No
JP,Tokyo Institute of Polytechnics,http://www.t-kougei.ac.jp/,UK,Bachelors,Computer Science,3.08,IELTS 7.5,43353,EUR,Yes
JP,Tokyo Institute of Technology,http://www.titech.ac.jp/,Canada,Masters,Mechanical Engineering,3.01,IELTS 7.5,10036,USD,No
JP,Tokyo International University,http://www.tiu.ac.jp/,Canada,Bachelors,Computer Science,3.06,GRE 320,44839,USD,No
JP,Tokyo Kasei University,http://www.tokyo-kasei.ac.jp/,Australia,Bachelors,Mechanical Engineering,3.62,GRE 320,35101,EUR,Yes
JP,Tokyo Keizai University,http://www.tku.ac.jp/,Germany,Masters,Law,3.19,GRE 320,27562,USD,Yes
JP,Tokyo Medical and Dental University,http://www.tmd.ac.jp/,UK,Masters,Business,3.38,TOEFL 100,20000,USD,No
JP,Tokyo Medical College,http://www.tokyo-med.ac.jp/,USA,Masters,Business,3.48,None,24669,USD,Yes
JP,Tokyo Metropolitan Institute of Technology,http://www.tmit.ac.jp/,USA,Masters,Psychology,3.6,TOEFL 100,35528,EUR,Yes
JP,Tokyo Metropolitan University,http://www.metro-u.ac.jp/,Australia,Bachelors,Law,3.72,GRE 320,11647,EUR,Yes
JP,Tokyo Metropolitan University of Health Sciences,http://www.metro-hs.ac.jp/,Australia,Masters,Business,3.89,TOEFL 100,48914,USD,No
JP,Tokyo National University of Fine Arts and Music,http://www.geidai.ac.jp/,Germany,Masters,Psychology,3.44,GRE 320,14805,EUR,No
JP,Tokyo University,http://www.u-tokyo.ac.jp/,Australia,Masters,Computer Science,2.92,None,32970,USD,Yes
JP,Tokyo University of Agriculture,http://www.nodai.ac.jp/,Australia,Bachelors,Mechanical Engineering,2.99,IELTS 7.5,28486,USD,Yes
JP,Tokyo University of Agriculture and Technology,http://www.tuat.ac.jp/,Canada,Masters,Law,3.97,TOEFL 100,26785,EUR,No
JP,Tokyo University of Art and Design,http://www.zokei.ac.jp/,USA,Bachelors,Mechanical Engineering,2.76,GRE 320,15965,USD,Yes
JP,Tokyo University of Fisheries,http://www.tokyo-u-fish.ac.jp/,Canada,Bachelors,Law,3.92,IELTS 7.5,14970,EUR,Yes
JP,Tokyo University of Foreign Studies,http://www.tufs.ac.jp/,Canada,Bachelors,Mechanical Engineering,3.64,TOEFL 100,45152,USD,Yes
JP,Tokyo University of Information Sciences,http://www.tuis.ac.jp/,Australia,Bachelors,Psychology,2.66,TOEFL 100,35346,EUR,Yes
JP,Tokyo University of Mercantile Marine,http://www.tosho-u.ac.jp/,UK,Bachelors,Business,2.68,None,45988,USD,No
JP,Tokyo University of Pharmacy and Life Science,http://www.toyaku.ac.jp/,UK,Masters,Psychology,3.71,GRE 320,36651,USD,No
JP,Tokyo Woman's Christian University,http://www.twcu.ac.jp/,USA,Bachelors,Law,2.72,IELTS 7.5,48592,EUR,Yes
JP,Tokyo Women's College of Physical Education,http://www.twcpe.ac.jp/,Canada,Bachelors,Mechanical Engineering,3.66,TOEFL 100,12737,USD,No
JP,Tokyo Women's Medial College,http://www.twmu.ac.jp/,UK,Masters,Computer Science,3.72,IELTS 7.5,21339,EUR,Yes
JP,Tomakomai Komazawa University,http://www.t-komazawa.ac.jp/,Germany,Masters,Business,3.91,IELTS 7.5,36121,EUR,Yes
JP,Tottori University,http://www.tottori-u.ac.jp/,Germany,Masters,Computer Science,3.5,GRE 320,15128,EUR,Yes
JP,Tottori University of Environmental Studies,http://www.kankyo-u.ac.jp/,Canada,Masters,Law,3.74,None,13504,EUR,No
JP,Toyama Medical and Pharmaceutical University,http://www.toyama-mpu.ac.jp/,UK,Masters,Computer Science,3.28,TOEFL 100,45059,USD,Yes
JP,Toyama Prefectural University,http://www.pu-toyama.ac.jp/,Germany,Bachelors,Computer Science,3.51,IELTS 7.5,30848,EUR,Yes
JP,Toyama University,http://www.toyama-u.ac.jp/,USA,Masters,Psychology,3.57,GRE 320,21739,EUR,Yes
JP,Toyama University of International Studies,http://www.tuins.ac.jp/,USA,Bachelors,Business,2.94,TOEFL 100,24247,EUR,No
JP,Toyo Eiwa Women's University,http://www.toyoeiwa.ac.jp/,Australia,Masters,Psychology,3.29,GRE 320,40626,USD,No
JP,Toyo Gakuen University,http://www.toyogakuen-u.ac.jp/,Canada,Bachelors,Law,3.09,GRE 320,32177,USD,No
JP,Toyohashi University of Technology,http://www.tut.ac.jp/,Canada,Masters,Business,2.6,GRE 320,26829,USD,Yes
JP,Toyota Technological Institute,http://www.toyota-ti.ac.jp/,Australia,Masters,Psychology,2.98,IELTS 7.5,29705,EUR,No
JP,Toyo University,http://www.toyo.ac.jp/,Germany,Bachelors,Business,2.93,None,18588,EUR,No
JP,Tsuda College,http://www.tsuda.ac.jp/,USA,Bachelors,Computer Science,3.29,GRE 320,20881,EUR,Yes
JP,Tsukuba University,http://www.tsukuba.ac.jp/,Canada,Masters,Computer Science,2.74,None,34784,EUR,Yes
JP,Tsurumi University,http://www.tsurumi-u.ac.jp/,USA,Masters,Business,3.32,TOEFL 100,34554,EUR,Yes
JP,Tsuru University,http://www.tsuru.ac.jp/,Australia,Masters,Business,3.09,None,28090,USD,Yes
JP,Ueno Gakuen College,http://www.uenogakuen.ac.jp/,Australia,Bachelors,Mechanical Engineering,3.34,GRE 320,33431,USD,Yes
JP,United Nations University,http://www.unu.edu/,USA,Bachelors,Psychology,3.44,GRE 320,46224,USD,No
JP,University of Aizu,http://www.u-aizu.ac.jp/,USA,Bachelors,Psychology,3.29,GRE 320,16601,USD,No
JP,University of Bunkyo,http://www.u-bunkyo.ac.jp/,UK,Masters,Psychology,3.18,IELTS 7.5,45441,USD,Yes
JP,University of East Asia,http://www.toua-u.ac.jp/,Australia,Bachelors,Law,3.41,None,23709,EUR,No
JP,University of Electro-Communications,http://www.uec.ac.jp/,Germany,Bachelors,Computer Science,2.88,GRE 320,45222,USD,Yes
JP,University of Marketing and Distribution Sciences,http://www.umds.ac.jp/,Germany,Masters,Computer Science,3.06,IELTS 7.5,10043,USD,No
JP,"University of Occupational and Environmental Health, Japan",http://www.uoeh-u.ac.jp/,USA,Masters,Computer Science,2.59,None,13665,USD,No
JP,University of Shiga Prefecture,http://www.usp.ac.jp/,Australia,Bachelors,Psychology,3.99,GRE 320,29222,EUR,No
JP,University of the Air,http://www.u-air.ac.jp/,Germany,Masters,Law,3.26,TOEFL 100,39473,EUR,No
JP,University of the Ryukyus,http://www.u-ryukyu.ac.jp/,UK,Masters,Computer Science,3.81,TOEFL 100,27547,USD,Yes
JP,University of the Sacred Heart Tokyo,http://www.u-sacred-heart.ac.jp/,Canada,Bachelors,Law,2.74,None,44289,EUR,Yes
JP,Utsunomiya University,http://www.utsunomiya-u.ac.jp/,Canada,Bachelors,Mechanical Engineering,2.56,None,29165,EUR,No
JP,Wakayama Medical College,http://www.wakayama-med.ac.jp/,UK,Masters,Mechanical Engineering,3.11,None,10376,USD,Yes
JP,Wakayama University,http://www.wakayama-u.ac.jp/,Canada,Masters,Business,3.9,GRE 320,38268,USD,Yes
JP,Wakkanai Hokusei Gakuen University,http://www.wakhok.ac.jp/,UK,Bachelors,Law,3.84,IELTS 7.5,46402,USD,No
JP,Wako University,http://www.wako.ac.jp/,Canada,Masters,Psychology,3.74,TOEFL 100,43577,USD,No
JP,Waseda University,http://www.waseda.ac.jp/,Australia,Bachelors,Psychology,3.26,GRE 320,42645,EUR,No
JP,Wayo Women's University,http://www.wayo.ac.jp/,UK,Masters,Computer Science,2.52,GRE 320,47666,EUR,Yes
JP,Women's College of Fine Arts,http://www.joshibi.ac.jp/,UK,Bachelors,Business,3.26,GRE 320,42658,USD,No
JP,Yamagata University,http://www.yamagata-u.ac.jp/,USA,Bachelors,Computer Science,3.6,GRE 320,21339,EUR,Yes
JP,Yamaguchi Prefectural University,http://www.yamaguchi-pu.ac.jp/,Canada,Bachelors,Computer Science,3.5,None,21551,EUR,No
JP,Yamaguchi University,http://www.yamaguchi-u.ac.jp/,Germany,Masters,Mechanical Engineering,2.72,None,34461,USD,Yes
JP,Yamanashi Gakuin University,http://www.ygu.ac.jp/,UK,Masters,Mechanical Engineering,3.94,TOEFL 100,10125,USD,Yes
JP,Yamanashi Medical University,http://www.yamanashi-med.ac.jp/,UK,Bachelors,Computer Science,3.76,GRE 320,32951,USD,No
JP,Yamanashi University,http://www.yamanashi.ac.jp/,USA,Bachelors,Law,3.96,None,41771,EUR,No
JP,Yasuda Women's University,http://www.yasuda-u.ac.jp/,Germany,Bachelors,Mechanical Engineering,2.59,None,31429,EUR,No
JP,Yokkaichi University,http://www.yokkaichi-u.ac.jp/,Australia,Bachelors,Psychology,2.87,IELTS 7.5,22762,USD,No
JP,Yokohama City University,http://www.yokohama-cu.ac.jp/,UK,Masters,Business,2.84,None,23233,EUR,No
JP,Yokohama College of Commerce,http://www.shodai.ac.jp/,UK,Masters,Computer Science,3.97,IELTS 7.5,24704,EUR,No
JP,Yokohama National University,http://www.ynu.ac.jp/,Germany,Masters,Business,3.62,GRE 320,23518,EUR,No
KE,Adventist University of Africa,http://www.aua.ac.ke/,Canada,Masters,Law,2.61,None,45386,USD,No
KE,Africa International University,http://www.aiu.ac.ke/,Germany,Masters,Psychology,3.48,TOEFL 100,12012,EUR,Yes
KE,Africa Nazarene University,http://www.anu.ac.ke/,UK,Masters,Computer Science,3.68,TOEFL 100,45203,EUR,No
KE,Aga Khan University,http://www.aku.edu/,Canada,Bachelors,Psychology,3.51,None,21016,EUR,No
KE,Catholic University of Eastern Africa,http://www.cuea.edu/,Australia,Masters,Law,2.99,None,36671,USD,Yes
KE,Chuka University,http://www.chuka.ac.ke/,Canada,Masters,Computer Science,2.56,None,26221,USD,Yes
KE,Daystar University,http://www.daystar.ac.ke/,Canada,Masters,Psychology,3.96,GRE 320,28796,USD,No
KE, Dedan Kimathi University of Technology,http://www.dkut.ac.ke/,UK,Bachelors,Mechanical Engineering,3.0,GRE 320,39109,EUR,Yes
KE,Egerton University,http://www.egerton.ac.ke/,USA,Bachelors,Psychology,3.33,GRE 320,27852,EUR,No
KE,Great Lakes University of Kisumu,http://www.gluk.ac.ke/,Germany,Bachelors,Business,3.35,TOEFL 100,44548,EUR,Yes
KE,Gretsa Universtiy,http://www.gretsauniversity.ac.ke/,Germany,Bachelors,Computer Science,3.49,GRE 320,28004,USD,No
KE,Inoorero University,http://www.iu.ac.ke/,Australia,Masters,Business,2.62,TOEFL 100,15836,USD,No
KE,Jaramogi Oginga Odinga University of Science and Technology,http://www.jooust.ac.ke/,USA,Bachelors,Business,2.74,TOEFL 100,18609,USD,No
KE,Jomo Kenyatta University of Agriculture and Technology,http://www.jkuat.ac.ke/,USA,Bachelors,Psychology,3.96,IELTS 7.5,15813,USD,Yes
KE,Kabarak University,http://www.kabarak.ac.ke/,UK,Bachelors,Business,3.44,IELTS 7.5,11663,EUR,No
KE,Karatina University,http://www.karatinauniversity.ac.ke/,Canada,Bachelors,Business,3.15,IELTS 7.5,15989,USD,Yes
KE,Kenya College of Accountancy,http://www.kca.ac.ke/,USA,Masters,Law,3.61,IELTS 7.5,29382,USD,No
KE,Kenya Medical Training College,http://www.kmtc.ac.ke/,Australia,Masters,Mechanical Engineering,3.6,IELTS 7.5,48770,USD,No
KE,Kenya Methodist University,http://www.kemu.ac.ke/,Australia,Masters,Computer Science,3.74,IELTS 7.5,29874,EUR,No
KE,Kenyatta University,http://www.ku.ac.ke/,Germany,Bachelors,Psychology,2.78,GRE 320,37597,USD,No
KE,Kiriri Womens University of Science and Technology,http://www.kwust.ac.ke/,Australia,Masters,Business,3.94,GRE 320,48700,USD,No
KE,Kisii University,http://www.kisiiuniversity.ac.ke/,Canada,Bachelors,Business,3.54,TOEFL 100,30282,EUR,No
KE,Laikipia University,http://www.laikipia.ac.ke/,Australia,Masters,Mechanical Engineering,2.6,GRE 320,32373,EUR,Yes
KE,Maasai Mara University,http://www.mmarau.ac.ke/,Germany,Masters,Computer Science,3.55,TOEFL 100,39950,EUR,No
KE,Maseno University,http://www.maseno.ac.ke/,Australia,Bachelors,Computer Science,3.05,None,44767,USD,Yes
KE,Masinde Muliro University of Science and Technology,http://www.mmust.ac.ke/,Germany,Masters,Computer Science,2.82,None,14480,EUR,No
KE,Meru University of Science and Technology,http://www.must.ac.ke/,Canada,Masters,Mechanical Engineering,3.93,IELTS 7.5,12964,EUR,No
KE,Moi University,http://www.mu.ac.ke/,USA,Bachelors,Business,3.42,IELTS 7.5,11990,EUR,No
KE,Mount Kenya University,http://www.mku.ac.ke/,UK,Bachelors,Business,3.7,TOEFL 100,31924,EUR,Yes
KE,Multimedia University of Kenya,http://www.mmu.ac.ke/,Canada,Bachelors,Law,3.86,None,18958,EUR,Yes
KE,Nairobi Institute of Business Studies ,http://www.nibs.ac.ke/,Canada,Masters,Business,2.76,IELTS 7.5,45815,USD,Yes
